2024-07-16 14:21:33,943 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: status_report
2024-07-16 14:21:38,945 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: status_report
2024-07-16 14:21:41,780 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: stop_status
2024-07-16 14:21:41,781 DEBUG   SenderThread:695505 [sender.py:send_request():406] send_request: stop_status
2024-07-16 14:21:41,822 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-16 14:21:44,937 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: status_report
2024-07-16 14:21:49,938 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: status_report
2024-07-16 14:21:54,939 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: status_report
2024-07-16 14:21:56,780 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: stop_status
2024-07-16 14:21:56,781 DEBUG   SenderThread:695505 [sender.py:send_request():406] send_request: stop_status
2024-07-16 14:21:56,781 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-16 14:21:59,130 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: resume
2024-07-16 14:21:59,130 INFO    HandlerThread:695505 [handler.py:handle_request_resume():699] starting system metrics thread
2024-07-16 14:21:59,130 INFO    HandlerThread:695505 [system_monitor.py:start():194] Starting system monitor
2024-07-16 14:21:59,131 INFO    SystemMonitor:695505 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-16 14:21:59,131 INFO    SystemMonitor:695505 [interfaces.py:start():190] Started cpu monitoring
2024-07-16 14:21:59,132 INFO    SystemMonitor:695505 [interfaces.py:start():190] Started disk monitoring
2024-07-16 14:21:59,134 INFO    SystemMonitor:695505 [interfaces.py:start():190] Started gpu monitoring
2024-07-16 14:21:59,134 INFO    SystemMonitor:695505 [interfaces.py:start():190] Started memory monitoring
2024-07-16 14:21:59,135 INFO    SystemMonitor:695505 [interfaces.py:start():190] Started network monitoring
2024-07-16 14:22:00,086 INFO    Thread-12 :695505 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/pccfs2/backed_up/jeffolmo/sae_functional_significance/wandb/run-20240716_142040-mg7bf1l9/files/output.log
2024-07-16 14:22:00,147 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: status_report
2024-07-16 14:22:02,088 INFO    Thread-12 :695505 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/pccfs2/backed_up/jeffolmo/sae_functional_significance/wandb/run-20240716_142040-mg7bf1l9/files/output.log
2024-07-16 14:22:05,702 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: status_report
2024-07-16 14:22:05,860 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: pause
2024-07-16 14:22:05,860 INFO    HandlerThread:695505 [handler.py:handle_request_pause():708] stopping system metrics thread
